"interacting_pair_new","id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","Pathway","cellpair","significant"
"P02461:integrin_a2b1_complex","CPI-SC06A152CC0","COL3A1_integrin_a2b1_complex","simple:P02461","complex:integrin_a2b1_complex","COL3A1","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"P02461:integrin_a2b1_complex","CPI-SC06A152CC0","COL3A1_integrin_a2b1_complex","simple:P02461","complex:integrin_a2b1_complex","COL3A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P02462:integrin_a10b1_complex","CPI-SC0756B421F","COL4A1_integrin_a10b1_complex","simple:P02462","complex:integrin_a10b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"P02462:integrin_a10b1_complex","CPI-SC0756B421F","COL4A1_integrin_a10b1_complex","simple:P02462","complex:integrin_a10b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P02462:integrin_a10b1_complex","CPI-SC0756B421F","COL4A1_integrin_a10b1_complex","simple:P02462","complex:integrin_a10b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P02462:integrin_a10b1_complex","CPI-SC0756B421F","COL4A1_integrin_a10b1_complex","simple:P02462","complex:integrin_a10b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P02462:integrin_a10b1_complex","CPI-SC0756B421F","COL4A1_integrin_a10b1_complex","simple:P02462","complex:integrin_a10b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Muscle_cap_pc|Muscle_myo_cap_ec",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Heart_cap_pc|Heart_myo_cap_ec",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_cap_pc|Lung_cap_ec",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_cap_ec|Lung_pul_pc",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_cap_ec|Lung_cap_pc",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P02462:integrin_a1b1_complex","CPI-SC0744E13CB","COL4A1_integrin_a1b1_complex","simple:P02462","complex:integrin_a1b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"P02462:integrin_a2b1_complex","CPI-SC03515B178","COL4A1_integrin_a2b1_complex","simple:P02462","complex:integrin_a2b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"P02462:integrin_a2b1_complex","CPI-SC03515B178","COL4A1_integrin_a2b1_complex","simple:P02462","complex:integrin_a2b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P02462:integrin_a2b1_complex","CPI-SC03515B178","COL4A1_integrin_a2b1_complex","simple:P02462","complex:integrin_a2b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P02462:integrin_a2b1_complex","CPI-SC03515B178","COL4A1_integrin_a2b1_complex","simple:P02462","complex:integrin_a2b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P02462:integrin_a2b1_complex","CPI-SC03515B178","COL4A1_integrin_a2b1_complex","simple:P02462","complex:integrin_a2b1_complex","COL4A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P02647:O95477","CPI-SS015B29D3F","APOA1_ABCA1","simple:P02647","simple:O95477","APOA1","ABCA1","True","False","False","curated","False","Apolipoprotein","Lung_pul_art_ec|Lung_pul_smc",TRUE
"P02751:integrin_a10b1_complex","CPI-SC0C91660AB","FN1_integrin_a10b1_complex","simple:P02751","complex:integrin_a10b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_1",TRUE
"P02751:integrin_a10b1_complex","CPI-SC0C91660AB","FN1_integrin_a10b1_complex","simple:P02751","complex:integrin_a10b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P02751:integrin_a10b1_complex","CPI-SC0C91660AB","FN1_integrin_a10b1_complex","simple:P02751","complex:integrin_a10b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P02751:integrin_a10b1_complex","CPI-SC0C91660AB","FN1_integrin_a10b1_complex","simple:P02751","complex:integrin_a10b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"P02751:integrin_a10b1_complex","CPI-SC0C91660AB","FN1_integrin_a10b1_complex","simple:P02751","complex:integrin_a10b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P02751:integrin_a10b1_complex","CPI-SC0C91660AB","FN1_integrin_a10b1_complex","simple:P02751","complex:integrin_a10b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P02751:integrin_a2b1_complex","CPI-SC01D1C56CC","FN1_integrin_a2b1_complex","simple:P02751","complex:integrin_a2b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P02751:integrin_a2b1_complex","CPI-SC01D1C56CC","FN1_integrin_a2b1_complex","simple:P02751","complex:integrin_a2b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P02751:integrin_a2b1_complex","CPI-SC01D1C56CC","FN1_integrin_a2b1_complex","simple:P02751","complex:integrin_a2b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P02751:integrin_a2b1_complex","CPI-SC01D1C56CC","FN1_integrin_a2b1_complex","simple:P02751","complex:integrin_a2b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"P02751:integrin_a2b1_complex","CPI-SC01D1C56CC","FN1_integrin_a2b1_complex","simple:P02751","complex:integrin_a2b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Muscle_art_ec_2|Muscle_art_smc",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_2",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_1",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Heart_art_ec_2|Heart_art_smc",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Heart_art_ec_1|Heart_art_smc",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Lung_pul_art_ec|Lung_pul_smc",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_smc|Large_intestine_art_ec_2",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_smc|Large_intestine_art_ec_1",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_1",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"P02751:integrin_a3b1_complex","CPI-SC08C485EAE","FN1_integrin_a3b1_complex","simple:P02751","complex:integrin_a3b1_complex","FN1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
